Gene,Club cells_1_corr,Club cells_1_pval,Club cells_1_ci_low,Club cells_1_ci_high,NE_7_corr,NE_7_pval,NE_7_ci_low,NE_7_ci_high
Ccdc43,0.015248251647053603,0.3158093493527311,-0.014545312579792882,0.04501476374514208,-0.01524813838902195,0.3158129444160265,-0.045014650690321796,0.01454542584019667
Mrps22,0.015258557084023669,0.31548234414432186,-0.014535006923780291,0.04502505068855999,-0.015258558376635476,0.31548230314198056,-0.04502505197885175,0.014535005631140616
Tubb4b,0.015274051329794248,0.31499110967075816,-0.014519512336765922,0.04504051711735624,-0.015274021144276758,0.31499206619323605,-0.045040486986044986,0.014519542522962125
BC005624,0.015278964277418382,0.3148354529944253,-0.014514599277951647,0.04504542124173668,-0.015279005683709943,0.31483414133571985,-0.045045462573659906,0.014514557870716864
Nudt2,0.015281878415494362,0.31474314838294704,-0.01451168507324297,0.04504833014558613,-0.01528189944893825,0.31474248221838885,-0.04504835114124897,0.014511664039316308
Zfp330,0.015291435676409665,0.31444054927102727,-0.014502127590245764,0.045057870236693276,-0.015291394458109323,0.3144418539017566,-0.04505782909245409,0.014502168809515584
Cdk7,0.015307286707220188,0.3139391003817623,-0.01448627617910274,0.045073692778843995,-0.01530733351802067,0.31393762029671524,-0.045073739505490484,0.01448622936715689
Ghitm,0.015307916641145662,0.3139191832307733,-0.014485646229753124,0.045074321580296485,-0.015307996196591948,0.31391666791837936,-0.04507440099271912,0.014485566672357212
Tcf24,0.015316514336541938,0.31364742572274595,-0.014477048321475073,0.04508290381670152,-0.015316497944275427,0.3136479437051922,-0.045082887453913124,0.014477064714151654
Gm15929,0.015316977935898455,0.31363277658866984,-0.014476584710514493,0.045083366582363484,-0.015316967157938271,0.3136331171530231,-0.045083355823785545,0.014476595488744602
Mrpl42,0.015317284806606397,0.3136230801226938,-0.014476277832118419,0.04508367290121627,-0.015317265120849455,0.3136237021450998,-0.04508365325086101,0.014476297518368722
BC037039,0.015331981522930992,0.3131589257957078,-0.014461580741020863,0.04509834318142473,-0.015331983228394274,0.31315887195970527,-0.045098344883819516,0.014461579035513343
Pole3,0.015335719963624064,0.31304092984615395,-0.014457842202941981,0.045102074895448194,-0.015335681347756393,0.3130421485245175,-0.04510203634906727,0.014457880819819843
Il7r,0.015402967665321626,0.3109233963742343,-0.014390592607190389,0.04516920145480679,-0.015402930377111669,0.3109245679027467,-0.04516916423384358,0.01439062989652527
Pfn1,0.015405984576323615,0.3108286201007501,-0.014387575604898716,0.045172212924740766,-0.015406050016000128,0.31082656452415536,-0.045172278246389336,0.01438751016323603
Acad12,0.015418530784939793,0.31043468529849494,-0.014375029010823756,0.04518473650017971,-0.015418540526918585,0.3104343795409462,-0.045184746224580484,0.014375019268542016
Rps6ka4,0.015424893132474665,0.31023504170928595,-0.014368666464232453,0.04519108736655714,-0.015424902375459014,0.3102347517360755,-0.04519109659286034,0.014368657220957164
Gm12798,0.015439795380543133,0.30976775698881454,-0.014353763740478979,0.04520596271339537,-0.015439819099600533,0.30976701360899483,-0.04520598638962511,0.014353740020653908
Cfap45,0.015445252955046652,0.30959674199500486,-0.014348305988456345,0.0452114104326959,-0.015445252515631606,0.30959675576171786,-0.045211409994074414,0.014348306427885755
Snhg16,0.015445476772224133,0.30958972993701217,-0.014348082163960843,0.04521163384567002,-0.015445479925093045,0.3095896311602684,-0.04521163699284498,0.01434807901098882
Txnl4b,0.015449510211480385,0.3094633826773129,-0.014344048592313821,0.045215660000213154,-0.015449448284585816,0.30946532227639023,-0.045215598185170805,0.014344110521248366
Gm15535,0.015452647537309936,0.3093651296693778,-0.014340911162836449,0.045218791659113335,-0.015452618006569005,0.30936605440046805,-0.0452187621817163,0.014340940694555718
Zfp511,0.015455518476041112,0.30927523727851014,-0.014338040128744019,0.045221657411575626,-0.015455559914137256,0.30927393993042374,-0.04522169877481144,0.014337998689267868
Pigb,0.015457350935660818,0.30921786988357536,-0.014336207608000383,0.04522348656065317,-0.015457360096316227,0.3092175831156859,-0.04522349570475834,0.014336198447038906
Anapc1,0.015457888797965029,0.30920103277922073,-0.014335669727717125,0.045224023451211404,-0.015458018959378305,0.3091969583305595,-0.045224153377461856,0.014335539561950371
Shtn1,0.015458264207737805,0.3091892814063376,-0.01433529430538536,0.04522439818272803,-0.015458312911763781,0.3091877568561132,-0.0452244467987594,0.01433524559972942
Coq9,0.015462761471294908,0.30904852745196076,-0.014330796890723385,0.04522888732038808,-0.015462746095180769,0.3090490086166595,-0.045228871972058375,0.014330812267356205
Acot4,0.015474257340739652,0.30868892575268037,-0.014319300629546372,0.045240362413015156,-0.01547429446302125,0.3086877649806278,-0.04524039946819185,0.014319263505987041
Pdap1,0.015486588049531291,0.30830351700222114,-0.014306969491818847,0.045252670827428274,-0.01548660505590717,0.3083029856705659,-0.04525268780304975,0.014306952484845127
Fbf1,0.015488608390380564,0.30824039955662386,-0.01430494907982595,0.045254687514564726,-0.015488608773973817,0.30824038757360284,-0.04525468789746424,0.014304948696219165
Rpl31,0.015492699309836018,0.30811262135522777,-0.014300858015569129,0.045258771034998375,-0.01549273378139587,0.3081115447989514,-0.04525880544420718,0.01430082354278489
Rabl3,0.015509447700883522,0.30758985748951606,-0.014284109021297352,0.045275489123776165,-0.015509407159016234,0.3075911222050084,-0.045275448655279965,0.01428414956464502
Spry2,0.015510250070031179,0.3075648280554474,-0.014283306622831215,0.04527629004080727,-0.015510365957609512,0.30756121312191287,-0.04527640571865071,0.01428319073101519
Gm30122,0.015528430283067269,0.3069980681757025,-0.014265125735207251,0.04529443734128982,-0.015528429900024903,0.3069980801095863,-0.0452944369589411,0.014265126118264035
Myo10,0.015529555183443393,0.3069630226451534,-0.014264000792443825,0.04529556020455685,-0.015529498057157672,0.3069648023131344,-0.0452955031817243,0.014264057920883937
Rpl37,0.015540356904960462,0.30662663694633263,-0.014253198660068451,0.045306342361148486,-0.015540161162428042,0.306632730560243,-0.045306146973221995,0.014253394410108077
Vti1a,0.01556843249799309,0.3057534530113446,-0.014225121966613208,0.04533436706902578,-0.015568445577545607,0.3057530466063455,-0.045334380124861545,0.014225108886537092
Narf,0.01557213234593348,0.30563850641783774,-0.014221421970153669,0.04533806020774258,-0.01557215177583371,0.3056379028467995,-0.045338079602406905,0.014221402539471331
Tmem203,0.015588753286839997,0.30512248171551837,-0.014204800351984353,0.04535465099855959,-0.01558876968283139,0.3051219729601832,-0.045354667364800844,0.01420478395531673
4921507P07Rik,0.015596935865519709,0.30486865234385707,-0.014196617433835991,0.04536281872815625,-0.015596949167752701,0.30486823981326716,-0.04536283200624618,0.014196604131047886
Trp53rka,0.01559713235717905,0.3048625587564714,-0.014196420933975782,0.045363014863189464,-0.015597112182911939,0.30486318439589377,-0.04536299472553811,0.014196441109085004
Mbnl2,0.015597404697331356,0.3048541130938327,-0.014196148582453156,0.04536328670904924,-0.015597426404217837,0.30485343993851655,-0.04536330837653791,0.014196126874660212
Dclre1a,0.015602272888018558,0.30470316963278543,-0.014191280187771046,0.04536814606331326,-0.0156022850158288,0.30470279365898134,-0.04536815816910813,0.014191268059450838
Lsmem2,0.015610076728379442,0.30446130668234117,-0.014183476017453706,0.04537593573571163,-0.01561006441743137,0.3044616881328682,-0.04537592344711708,0.014183488328925157
Fkbp3,0.015626207839151935,0.30396176217561743,-0.014167344213130489,0.04539203754879134,-0.015626255611669186,0.30396028357600235,-0.045392085234520076,0.014167296438536248
Mbtps2,0.015626765909595698,0.3039444897236434,-0.014166786118415143,0.045392594605377985,-0.015626748657071178,0.303945023684825,-0.045392577384196726,0.014166803371690287
Zfp120,0.01563103461797073,0.30381239344214894,-0.0141625172237715,0.045396855558097554,-0.015631052654750184,0.3038118353702497,-0.04539687356210437,0.014162499186202694
Npb,0.01563314213793096,0.30374718975245385,-0.014160409611447414,0.045398959248584794,-0.015633163133862177,0.30374654021476377,-0.04539898020636398,0.014160388614594701
Pros1,0.015656124255956482,0.30303675872929936,-0.014137426469026713,0.04542189958977439,-0.015656106193416775,0.3030373166507232,-0.04542188156008105,0.014137444532383893
Zfp85,0.015676937636129956,0.3023943220289258,-0.014116612133960791,0.045442675108348346,-0.01567691704741527,0.3023949570831721,-0.045442654557099296,0.014116632723632817
Rbpms,0.015682129930975543,0.30223419518142725,-0.014111419596874888,0.045447857953882544,-0.01568208021995722,0.3022357279680741,-0.0454478083333395,0.014111469310220035
Gstt4,0.01568598034027297,0.3021154875929314,-0.014107569006903553,0.0454517013548936,-0.01568594628470941,0.30211653738532174,-0.04545166736131982,0.014107603064068988
Nbn,0.015695623169054543,0.3018183366043238,-0.014097925721770986,0.045461326628503995,-0.015695552378061504,0.3018205173730213,-0.04546125596640904,0.014097996516134432
Ttc14,0.015696656291284413,0.3017865117057268,-0.014096892550319458,0.045462357869564055,-0.015696956013214948,0.3017772793147311,-0.04546265704573138,0.014096592814097184
Lsm1,0.015704705538212366,0.3015386344813802,-0.014088842917717698,0.04547039245777647,-0.015704675037472308,0.30153957349838356,-0.04547036201258945,0.014088873419926469
Faap20,0.01570706236930581,0.3014660813244464,-0.0140864859729675,0.045472744996048024,-0.015707046215674335,0.3014665785615034,-0.04547272887184051,0.014086502127379094
Fgf7,0.015707797585399,0.3014434506637248,-0.014085750721351206,0.045473478872923065,-0.015707819625367443,0.3014427722696865,-0.04547350087274455,0.014085728680317367
2900089D17Rik,0.015710577990351433,0.3013578773399961,-0.01408297018176789,0.04547625421299406,-0.015710596764400293,0.30135729958065194,-0.04547627295284191,0.014082951406808398
Rbm8a,0.015711770295705352,0.3013211863688404,-0.014081777818539807,0.045477444346262705,-0.015711800073247073,0.30132027005865025,-0.04547747406955604,0.014081748039551605
Cmtm6,0.01571307868562595,0.30128092653385263,-0.014080469365012822,0.045478750352523446,-0.015713091954912297,0.3012805182493865,-0.045478763597634926,0.014080456095080879
Usp27x,0.015719066302480794,0.30109673015351646,-0.014074481455772577,0.04548472705967898,-0.01571906220075395,0.30109685630880756,-0.0454847229654264,0.014074485557700446
Gm3435,0.01572976554846373,0.3007677771784525,-0.014063781682006641,0.04549540680586275,-0.01572978007589217,0.30076733068911443,-0.045495421306809745,0.014063767153856942
Cd46,0.015748532176712755,0.3001913673124319,-0.014045014111538807,0.045514139214755486,-0.01574854265865584,0.3001910455693486,-0.04551414967757979,0.014045003629063591
Nab2,0.015752953479383464,0.3000556758869588,-0.01404059258383175,0.04551855245250866,-0.015752949885796376,0.3000557861588842,-0.045518548865477126,0.014040596177602217
Gm17139,0.01575959352490609,0.2998519672197397,-0.014033952198153826,0.045525180383712435,-0.015759620582912744,0.29985113730104296,-0.04552520739234821,0.014033925138755673
1700028E10Rik,0.01576298740029059,0.29974788278436126,-0.014030558147893474,0.04552856806618631,-0.015762980062039238,0.29974810781017147,-0.04552856074132603,0.014030565486523688
Raver2,0.015765896805618414,0.2996586754043401,-0.014027648592106496,0.045531472162086174,-0.015765843307330756,0.2996603155942563,-0.04553141876143308,0.014027702093165355
Gm49201,0.01578407979542291,0.29910155461694254,-0.014009464650543363,0.04554962195801622,-0.01578407767544538,0.2991016195320535,-0.04554961984190995,0.014009466770633009
Gm10767,0.01579654512515543,0.2987200204783772,-0.013996998656947902,0.04556206452036892,-0.01579655444494469,0.298719735343311,-0.045562073823132536,0.013996989336658836
Crb3,0.015808590739204785,0.2983516415116666,-0.013984952392589105,0.04557408812485642,-0.015808521890791138,0.29835374617180843,-0.04557401940226605,0.013985021244744265
Tfb2m,0.01582908031216269,0.2977257262798124,-0.013964461693588347,0.04559454023976852,-0.015829059079988647,0.29772637442572936,-0.045594519046423025,0.013964482926942199
Usp38,0.01583542959577622,0.2975319465681291,-0.01395811205595945,0.045600877910864736,-0.015835528896044577,0.29752891659990266,-0.045600977029498904,0.013958012750135354
Tcaf2,0.015854436165232362,0.2969523710619706,-0.01393910441239618,0.04561984970394833,-0.015854456663497805,0.29695174640717914,-0.04561987016469645,0.013939083912960707
Fbrs,0.01585471510802808,0.29694387076179085,-0.013938825453676406,0.045620128136201775,-0.015854715414192963,0.296943861432034,-0.04562012844180629,0.013938825147494043
Cptp,0.015863625209408903,0.2966724363730451,-0.013929914841202956,0.04562902192720564,-0.015863612163788707,0.2966728336692114,-0.04562900890546954,0.013929927887574923
Ndufb6,0.01588345942944726,0.2960688090536109,-0.013910079466462043,0.04564881982278974,-0.01588350453932396,0.2960674371334209,-0.045648864850025415,0.013910034353932427
Fbxo30,0.015883701313807102,0.2960614527091129,-0.013909837567875527,0.04564906126401747,-0.015883625842385812,0.2960637479819471,-0.04564898593086019,0.013909913043736118
Acy3,0.01589003102230574,0.29586899296318503,-0.013903507485848956,0.04565537937525499,-0.01589001403202854,0.29586950945379864,-0.04565536241611048,0.013903524477131978
Rexo4,0.015894252396485016,0.295740685315632,-0.013899285861231072,0.04565959301372938,-0.015894169522448435,0.29574320389355757,-0.04565951029157038,0.013899368740194491
Ociad1,0.015895712460982918,0.2956963156760668,-0.013897825709865693,0.045661050402399865,-0.015895757292450845,0.2956949533710814,-0.04566109515170416,0.013897780875728478
Polr2f,0.015903343270666045,0.29546449684643983,-0.013890194444115175,0.0456686672252079,-0.01590333087925993,0.2954648731903262,-0.04566865485651738,0.013890206836264702
Tapbpl,0.01592205219319293,0.29489664733178556,-0.013871484388733497,0.04568734184061339,-0.015922102816755768,0.2948951118076202,-0.04568739237131803,0.013871433762077017
Zfp960,0.015925293904880698,0.2947983298833242,-0.013868242478634262,0.045690577605760965,-0.01592533416638329,0.29479710893554145,-0.04569061779340461,0.013868202214663502
Gm15234,0.015962712862835564,0.2936650446198452,-0.013830821185078624,0.04572792787780698,-0.015962734373846224,0.29366439397018995,-0.045727949349308294,0.013830799672701297
Hsdl2,0.01596412478434101,0.2936223398791028,-0.013829409173810472,0.04572933720597244,-0.015964134667611683,0.2936220409660346,-0.04572934707108965,0.013829399289911054
Tyk2,0.015964649330306453,0.29360647561085407,-0.013828884594466821,0.04572986078845045,-0.015964587770170853,0.29360833739409886,-0.045729799341389515,0.0138289461585205
Atg9a,0.015979732005486542,0.29315056391285466,-0.013813800952521785,0.045744915752736426,-0.015979846517467474,0.29314710431844726,-0.04574503005427661,0.013813686433149031
Syngr2,0.01600847012365102,0.29228319733981134,-0.013785060954777899,0.04577360103389385,-0.016008533087741215,0.2922812988672904,-0.045773663882166346,0.013784997986515567
Dhx38,0.016010526386897688,0.2922212018470087,-0.013783004555156818,0.04577565351467732,-0.0160105105646509,0.2922216788475449,-0.045775637721536255,0.013783020378453926
Cops3,0.016015212451419087,0.2920799519148286,-0.013778318178907085,0.04578033095831936,-0.01601519553778242,0.2920804616525038,-0.0457803140758008,0.013778335093671244
Ufm1,0.016017204881455537,0.29201990888715046,-0.0137763256159328,0.04578231972251812,-0.01601714026484173,0.29202185601599306,-0.045782255224795,0.013776390236861634
