,cluster,attr,gene,perturb,score
499,NE_1,461398716146133,EGR1,knockdown,0.014386
500,NE_1,461398716146133,EHF,activate,-0.007726
501,NE_1,461398716146133,EHF,knockdown,-0.007813
502,NE_1,461398716146133,ESR1,activate,0.012685
503,NE_1,461398716146133,ESR1,knockdown,-0.003604
504,NE_1,461398716146133,ETS1,activate,0.034279
505,NE_1,461398716146133,ETS1,knockdown,0.05668
506,NE_1,461398716146133,FOS,activate,0.006054
507,NE_1,461398716146133,FOS,knockdown,-0.095572
508,NE_1,461398716146133,FOXO3,activate,0.030906
509,NE_1,461398716146133,FOXO3,knockdown,0.092833
510,NE_1,461398716146133,GRHL2,activate,0.107623
511,NE_1,461398716146133,GRHL2,knockdown,0.009399
512,NE_1,461398716146133,HSF2,activate,0.016087
513,NE_1,461398716146133,HSF2,knockdown,-0.028196
514,NE_1,461398716146133,JUN,activate,-0.043678
515,NE_1,461398716146133,JUN,knockdown,-0.070951
516,NE_1,461398716146133,JUNB,activate,-0.135444
517,NE_1,461398716146133,JUNB,knockdown,-0.038258
518,NE_1,461398716146133,JUND,activate,-0.100012
519,NE_1,461398716146133,JUND,knockdown,0.0271
520,NE_1,461398716146133,KMT2A,activate,0.01946
521,NE_1,461398716146133,KMT2A,knockdown,0.029983
522,NE_1,461398716146133,LMX1B,activate,-0.039641
523,NE_1,461398716146133,LMX1B,knockdown,0.026725
524,NE_1,461398716146133,MEIS2,activate,-0.012858
525,NE_1,461398716146133,MEIS2,knockdown,-0.334948
526,NE_1,461398716146133,NFATC2,activate,-0.050914
527,NE_1,461398716146133,NFATC2,knockdown,-0.145534
528,NE_1,461398716146133,NFIA,activate,-0.158825
529,NE_1,461398716146133,NFIA,knockdown,0.002479
530,NE_1,461398716146133,NFIB,activate,-0.028945
531,NE_1,461398716146133,NFIB,knockdown,-0.043793
532,NE_1,461398716146133,NFIX,activate,-0.02661
533,NE_1,461398716146133,NFIX,knockdown,-0.002681
534,NE_1,461398716146133,NFKB1,activate,0.001557
535,NE_1,461398716146133,NFKB1,knockdown,-0.047743
536,NE_1,461398716146133,NR3C2,activate,-0.002998
537,NE_1,461398716146133,NR3C2,knockdown,0.010235
538,NE_1,461398716146133,PBX1,activate,-0.021796
539,NE_1,461398716146133,PBX1,knockdown,0.002537
540,NE_1,461398716146133,PKNOX2,activate,0.112034
541,NE_1,461398716146133,PKNOX2,knockdown,0.107853
542,NE_1,461398716146133,PPARG,activate,0.081013
543,NE_1,461398716146133,PPARG,knockdown,0.099954
544,NE_1,461398716146133,PRDM16,activate,-0.140748
545,NE_1,461398716146133,PRDM16,knockdown,-0.014213
546,NE_1,461398716146133,PROX1,activate,-0.027244
547,NE_1,461398716146133,PROX1,knockdown,-0.155308
548,NE_1,461398716146133,RARB,activate,0.038776
549,NE_1,461398716146133,RARB,knockdown,-0.067145
550,NE_1,461398716146133,REST,activate,-0.121663
551,NE_1,461398716146133,REST,knockdown,0.002018
552,NE_1,461398716146133,RORA,activate,-0.025947
553,NE_1,461398716146133,RORA,knockdown,-0.284034
554,NE_1,461398716146133,RORB,activate,0.062705
555,NE_1,461398716146133,RORB,knockdown,-0.247794
556,NE_1,461398716146133,RUNX1,activate,-0.008361
557,NE_1,461398716146133,RUNX1,knockdown,-0.035778
558,NE_1,461398716146133,SIX1,activate,0.002566
559,NE_1,461398716146133,SIX1,knockdown,0.006141
560,NE_1,461398716146133,SIX4,activate,-0.041804
561,NE_1,461398716146133,SIX4,knockdown,-0.049703
562,NE_1,461398716146133,SMAD3,activate,0.026322
563,NE_1,461398716146133,SMAD3,knockdown,0.042553
564,NE_1,461398716146133,SOX9,activate,-0.074237
565,NE_1,461398716146133,SOX9,knockdown,-0.022257
566,NE_1,461398716146133,SP100,activate,-0.092919
567,NE_1,461398716146133,SP100,knockdown,-0.033645
568,NE_1,461398716146133,STAT1,activate,-0.08747
569,NE_1,461398716146133,STAT1,knockdown,0.002306
570,NE_1,461398716146133,TBX15,activate,-0.002191
571,NE_1,461398716146133,TBX15,knockdown,-0.159863
572,NE_1,461398716146133,TCF12,activate,0.075016
573,NE_1,461398716146133,TCF12,knockdown,0.047051
574,NE_1,461398716146133,TCF4,activate,0.038315
575,NE_1,461398716146133,TCF4,knockdown,-0.306694
576,NE_1,461398716146133,TCF7L2,activate,-0.313296
577,NE_1,461398716146133,TCF7L2,knockdown,0.007121
578,NE_1,461398716146133,TEAD1,activate,-0.068846
579,NE_1,461398716146133,TEAD1,knockdown,-0.050626
580,NE_1,461398716146133,ZBTB18,activate,-0.103356
581,NE_1,461398716146133,ZBTB18,knockdown,-0.018019
582,NE_1,461398716146133,ZBTB20,activate,-0.038171
583,NE_1,461398716146133,ZBTB20,knockdown,-0.082512
584,NE_1,461398716146133,ZBTB7A,activate,-0.086144
585,NE_1,461398716146133,ZBTB7A,knockdown,0.020873
586,NE_1,461398716146133,ZEB1,activate,0.018048
587,NE_1,461398716146133,ZEB1,knockdown,-0.163524
588,NE_1,461398716148165,ASCL1,activate,-0.051157
589,NE_1,461398716148165,ASCL1,knockdown,-0.207709
590,NE_1,461398716148165,CREB1,activate,-0.045677
591,NE_1,461398716148165,CREB1,knockdown,0.022667
592,NE_1,461398716148165,CUX1,activate,-0.06084
593,NE_1,461398716148165,CUX1,knockdown,-0.097674
594,NE_1,461398716148165,CUX2,activate,-0.027057
595,NE_1,461398716148165,CUX2,knockdown,-0.097114
596,NE_1,461398716148165,EGR1,activate,-0.25404
597,NE_1,461398716148165,EGR1,knockdown,-0.005729
598,NE_1,461398716148165,EHF,activate,-0.082044
599,NE_1,461398716148165,EHF,knockdown,-0.046673
600,NE_1,461398716148165,ESR1,activate,-0.055422
601,NE_1,461398716148165,ESR1,knockdown,-0.028801
602,NE_1,461398716148165,ETS1,activate,-0.008967
603,NE_1,461398716148165,ETS1,knockdown,-0.017748
604,NE_1,461398716148165,FOS,activate,0.016814
605,NE_1,461398716148165,FOS,knockdown,0.004951
606,NE_1,461398716148165,FOXO3,activate,0.022885
607,NE_1,461398716148165,FOXO3,knockdown,0.061494
608,NE_1,461398716148165,GRHL2,activate,0.086185
609,NE_1,461398716148165,GRHL2,knockdown,0.026528
610,NE_1,461398716148165,HSF2,activate,-0.015661
611,NE_1,461398716148165,HSF2,knockdown,-0.081047
612,NE_1,461398716148165,JUN,activate,-0.072236
613,NE_1,461398716148165,JUN,knockdown,-0.009434
614,NE_1,461398716148165,JUNB,activate,-0.141701
615,NE_1,461398716148165,JUNB,knockdown,-0.049195
616,NE_1,461398716148165,JUND,activate,-0.1266
617,NE_1,461398716148165,JUND,knockdown,0.017187
618,NE_1,461398716148165,KMT2A,activate,-0.011925
619,NE_1,461398716148165,KMT2A,knockdown,0.002304
620,NE_1,461398716148165,LMX1B,activate,-0.008656
621,NE_1,461398716148165,LMX1B,knockdown,-0.050721
622,NE_1,461398716148165,MEIS2,activate,-0.037332
623,NE_1,461398716148165,MEIS2,knockdown,-0.326681
624,NE_1,461398716148165,NFATC2,activate,-0.031198
625,NE_1,461398716148165,NFATC2,knockdown,-0.141171
626,NE_1,461398716148165,NFIA,activate,-0.185976
627,NE_1,461398716148165,NFIA,knockdown,-0.064172
628,NE_1,461398716148165,NFIB,activate,-0.053834
629,NE_1,461398716148165,NFIB,knockdown,-0.015132
630,NE_1,461398716148165,NFIX,activate,-0.080518
631,NE_1,461398716148165,NFIX,knockdown,-0.077218
632,NE_1,461398716148165,NFKB1,activate,-0.033689
633,NE_1,461398716148165,NFKB1,knockdown,-0.004639
634,NE_1,461398716148165,NR3C2,activate,-0.075723
635,NE_1,461398716148165,NR3C2,knockdown,-0.048386
636,NE_1,461398716148165,PBX1,activate,-0.0326
637,NE_1,461398716148165,PBX1,knockdown,-0.038422
638,NE_1,461398716148165,PKNOX2,activate,0.047389
639,NE_1,461398716148165,PKNOX2,knockdown,0.03179
640,NE_1,461398716148165,PPARG,activate,0.025968
641,NE_1,461398716148165,PPARG,knockdown,-0.016315
642,NE_1,461398716148165,PRDM16,activate,-0.145997
643,NE_1,461398716148165,PRDM16,knockdown,-0.002242
644,NE_1,461398716148165,PROX1,activate,0.011738
645,NE_1,461398716148165,PROX1,knockdown,-0.163963
646,NE_1,461398716148165,RARB,activate,-0.023477
647,NE_1,461398716148165,RARB,knockdown,-0.006352
648,NE_1,461398716148165,REST,activate,-0.113834
649,NE_1,461398716148165,REST,knockdown,-0.051561
650,NE_1,461398716148165,RORA,activate,-0.026964
651,NE_1,461398716148165,RORA,knockdown,-0.265373
652,NE_1,461398716148165,RORB,activate,-0.035215
653,NE_1,461398716148165,RORB,knockdown,-0.247283
654,NE_1,461398716148165,RUNX1,activate,-0.023695
655,NE_1,461398716148165,RUNX1,knockdown,0.013513
656,NE_1,461398716148165,SIX1,activate,-0.017187
657,NE_1,461398716148165,SIX1,knockdown,-0.019678
658,NE_1,461398716148165,SIX4,activate,0.029828
659,NE_1,461398716148165,SIX4,knockdown,-0.083289
660,NE_1,461398716148165,SMAD3,activate,0.044649
661,NE_1,461398716148165,SMAD3,knockdown,-0.048323
662,NE_1,461398716148165,SOX9,activate,-0.054551
663,NE_1,461398716148165,SOX9,knockdown,0.052433
664,NE_1,461398716148165,SP100,activate,-0.002024
665,NE_1,461398716148165,SP100,knockdown,0.085375
666,NE_1,461398716148165,STAT1,activate,-0.10742
667,NE_1,461398716148165,STAT1,knockdown,0.01342
668,NE_1,461398716148165,TBX15,activate,-0.029953
669,NE_1,461398716148165,TBX15,knockdown,-0.159106
670,NE_1,461398716148165,TCF12,activate,0.052371
671,NE_1,461398716148165,TCF12,knockdown,0.071426
672,NE_1,461398716148165,TCF4,activate,-0.039014
673,NE_1,461398716148165,TCF4,knockdown,-0.291528
674,NE_1,461398716148165,TCF7L2,activate,-0.295638
675,NE_1,461398716148165,TCF7L2,knockdown,0.015444
676,NE_1,461398716148165,TEAD1,activate,0.009434
677,NE_1,461398716148165,TEAD1,knockdown,-0.005449
678,NE_1,461398716148165,ZBTB18,activate,-0.138649
679,NE_1,461398716148165,ZBTB18,knockdown,-0.011365
680,NE_1,461398716148165,ZBTB20,activate,-0.033285
681,NE_1,461398716148165,ZBTB20,knockdown,-0.021795
682,NE_1,461398716148165,ZBTB7A,activate,-0.086652
683,NE_1,461398716148165,ZBTB7A,knockdown,-0.01781
684,NE_1,461398716148165,ZEB1,activate,-0.004733
685,NE_1,461398716148165,ZEB1,knockdown,-0.1762
686,NE_1,461398732923333,ASCL1,activate,0.054315
687,NE_1,461398732923333,ASCL1,knockdown,-0.085993
688,NE_1,461398732923333,CREB1,activate,0.019196
689,NE_1,461398732923333,CREB1,knockdown,0.048715
690,NE_1,461398732923333,CUX1,activate,-0.042743
691,NE_1,461398732923333,CUX1,knockdown,0.024627
692,NE_1,461398732923333,CUX2,activate,0.034815
693,NE_1,461398732923333,CUX2,knockdown,-0.036334
694,NE_1,461398732923333,EGR1,activate,-0.141016
695,NE_1,461398732923333,EGR1,knockdown,0.070306
696,NE_1,461398732923333,EHF,activate,-0.041326
697,NE_1,461398732923333,EHF,knockdown,0.014675
698,NE_1,461398732923333,ESR1,activate,-0.022131
699,NE_1,461398732923333,ESR1,knockdown,-0.0084
700,NE_1,461398732923333,ETS1,activate,0.049693
701,NE_1,461398732923333,ETS1,knockdown,0.017813
702,NE_1,461398732923333,FOS,activate,0.023312
703,NE_1,461398732923333,FOS,knockdown,-0.064672
704,NE_1,461398732923333,FOXO3,activate,0.052965
705,NE_1,461398732923333,FOXO3,knockdown,0.152891
706,NE_1,461398732923333,GRHL2,activate,0.170096
707,NE_1,461398732923333,GRHL2,knockdown,0.07233
708,NE_1,461398732923333,HSF2,activate,0.045307
709,NE_1,461398732923333,HSF2,knockdown,0.022569
710,NE_1,461398732923333,JUN,activate,-0.037413
711,NE_1,461398732923333,JUN,knockdown,-0.021152
712,NE_1,461398732923333,JUNB,activate,-0.114938
713,NE_1,461398732923333,JUNB,knockdown,0.022603
714,NE_1,461398732923333,JUND,activate,-0.044329
715,NE_1,461398732923333,JUND,knockdown,0.106302
716,NE_1,461398732923333,KMT2A,activate,0.015046
717,NE_1,461398732923333,KMT2A,knockdown,0.00307
718,NE_1,461398732923333,LMX1B,activate,-0.000169
719,NE_1,461398732923333,LMX1B,knockdown,0.014506
720,NE_1,461398732923333,MEIS2,activate,-0.012988
721,NE_1,461398732923333,MEIS2,knockdown,-0.284191
722,NE_1,461398732923333,NFATC2,activate,0.026516
723,NE_1,461398732923333,NFATC2,knockdown,-0.129141
724,NE_1,461398732923333,NFIA,activate,-0.099892
725,NE_1,461398732923333,NFIA,knockdown,0.003711
726,NE_1,461398732923333,NFIB,activate,-0.055192
727,NE_1,461398732923333,NFIB,knockdown,-0.02402
728,NE_1,461398732923333,NFIX,activate,-0.00587
729,NE_1,461398732923333,NFIX,knockdown,0.00867
730,NE_1,461398732923333,NFKB1,activate,0.01454
731,NE_1,461398732923333,NFKB1,knockdown,-0.014608
732,NE_1,461398732923333,NR3C2,activate,0.011841
733,NE_1,461398732923333,NR3C2,knockdown,0.033635
734,NE_1,461398732923333,PBX1,activate,0.055799
735,NE_1,461398732923333,PBX1,knockdown,0.071351
736,NE_1,461398732923333,PKNOX2,activate,-0.001349
737,NE_1,461398732923333,PKNOX2,knockdown,0.121551
738,NE_1,461398732923333,PPARG,activate,0.035929
739,NE_1,461398732923333,PPARG,knockdown,0.067067
740,NE_1,461398732923333,PRDM16,activate,-0.109675
741,NE_1,461398732923333,PRDM16,knockdown,-0.048242
742,NE_1,461398732923333,PROX1,activate,0.039235
743,NE_1,461398732923333,PROX1,knockdown,-0.108495
744,NE_1,461398732923333,RARB,activate,0.042001
745,NE_1,461398732923333,RARB,knockdown,-0.021119
746,NE_1,461398732923333,REST,activate,-0.018521
747,NE_1,461398732923333,REST,knockdown,-0.012246
748,NE_1,461398732923333,RORA,activate,0.019263
749,NE_1,461398732923333,RORA,knockdown,-0.184131
750,NE_1,461398732923333,RORB,activate,-0.063693
751,NE_1,461398732923333,RORB,knockdown,-0.185379
752,NE_1,461398732923333,RUNX1,activate,0.014304
753,NE_1,461398732923333,RUNX1,knockdown,-0.002969
754,NE_1,461398732923333,SIX1,activate,-0.004656
755,NE_1,461398732923333,SIX1,knockdown,-0.001923
756,NE_1,461398732923333,SIX4,activate,-0.003306
757,NE_1,461398732923333,SIX4,knockdown,-0.051852
758,NE_1,461398732923333,SMAD3,activate,0.075164
759,NE_1,461398732923333,SMAD3,knockdown,0.041495
760,NE_1,461398732923333,SOX9,activate,-0.011403
761,NE_1,461398732923333,SOX9,knockdown,0.02294
762,NE_1,461398732923333,SP100,activate,-0.002665
763,NE_1,461398732923333,SP100,knockdown,-0.004521
764,NE_1,461398732923333,STAT1,activate,-0.080055
765,NE_1,461398732923333,STAT1,knockdown,0.019297
766,NE_1,461398732923333,TBX15,activate,0.0251
767,NE_1,461398732923333,TBX15,knockdown,-0.163383
768,NE_1,461398732923333,TCF12,activate,0.14665
769,NE_1,461398732923333,TCF12,knockdown,0.108765
770,NE_1,461398732923333,TCF4,activate,0.017981
771,NE_1,461398732923333,TCF4,knockdown,-0.241515
772,NE_1,461398732923333,TCF7L2,activate,-0.267627
773,NE_1,461398732923333,TCF7L2,knockdown,-0.000371
774,NE_1,461398732923333,TEAD1,activate,0.085217
775,NE_1,461398732923333,TEAD1,knockdown,-0.014304
776,NE_1,461398732923333,ZBTB18,activate,-0.085521
777,NE_1,461398732923333,ZBTB18,knockdown,-0.006106
778,NE_1,461398732923333,ZBTB20,activate,0.01255
779,NE_1,461398732923333,ZBTB20,knockdown,0.018352
780,NE_1,461398732923333,ZBTB7A,activate,-0.010593
781,NE_1,461398732923333,ZBTB7A,knockdown,-0.012077
782,NE_1,461398732923333,ZEB1,activate,0.016767
783,NE_1,461398732923333,ZEB1,knockdown,-0.220026
784,NE_1,478544225591751,ASCL1,activate,-0.101536
785,NE_1,478544225591751,ASCL1,knockdown,-0.218572
786,NE_1,478544225591751,CREB1,activate,-0.03567
787,NE_1,478544225591751,CREB1,knockdown,0.038301
788,NE_1,478544225591751,CUX1,activate,-0.116562
789,NE_1,478544225591751,CUX1,knockdown,-0.042307
790,NE_1,478544225591751,CUX2,activate,0.01806
791,NE_1,478544225591751,CUX2,knockdown,-0.091961
792,NE_1,478544225591751,EGR1,activate,-0.015145
793,NE_1,478544225591751,EGR1,knockdown,-0.351204
794,NE_1,478544225591751,EHF,activate,-0.093098
795,NE_1,478544225591751,EHF,knockdown,-0.045933
796,NE_1,478544225591751,ESR1,activate,-0.096843
797,NE_1,478544225591751,ESR1,knockdown,-0.017823
798,NE_1,478544225591751,ETS1,activate,0.019411
799,NE_1,478544225591751,ETS1,knockdown,-0.098312
800,NE_1,478544225591751,FOS,activate,-0.09042
801,NE_1,478544225591751,FOS,knockdown,-0.321838
802,NE_1,478544225591751,FOXO3,activate,-0.162946
803,NE_1,478544225591751,FOXO3,knockdown,0.010192
804,NE_1,478544225591751,GRHL2,activate,0.028465
805,NE_1,478544225591751,GRHL2,knockdown,-0.02081
806,NE_1,478544225591751,HSF2,activate,-0.028133
807,NE_1,478544225591751,HSF2,knockdown,0.00019
808,NE_1,478544225591751,JUN,activate,-0.007442
809,NE_1,478544225591751,JUN,knockdown,-0.094354
810,NE_1,478544225591751,JUNB,activate,-0.077906
811,NE_1,478544225591751,JUNB,knockdown,-0.287566
812,NE_1,478544225591751,JUND,activate,0.005475
813,NE_1,478544225591751,JUND,knockdown,0.036358
814,NE_1,478544225591751,KMT2A,activate,-0.008414
815,NE_1,478544225591751,KMT2A,knockdown,-0.054039
816,NE_1,478544225591751,LMX1B,activate,-0.094425
817,NE_1,478544225591751,LMX1B,knockdown,-0.099237
818,NE_1,478544225591751,MEIS2,activate,-0.017136
819,NE_1,478544225591751,MEIS2,knockdown,-0.369454
820,NE_1,478544225591751,NFATC2,activate,-0.062144
821,NE_1,478544225591751,NFATC2,knockdown,-0.202835
822,NE_1,478544225591751,NFIA,activate,-0.199208
823,NE_1,478544225591751,NFIA,knockdown,-0.052593
824,NE_1,478544225591751,NFIB,activate,-0.070369
825,NE_1,478544225591751,NFIB,knockdown,-0.060533
826,NE_1,478544225591751,NFIX,activate,-0.071696
827,NE_1,478544225591751,NFIX,knockdown,-0.114714
828,NE_1,478544225591751,NFKB1,activate,-0.001967
829,NE_1,478544225591751,NFKB1,knockdown,-0.022872
830,NE_1,478544225591751,NR3C2,activate,-0.020241
831,NE_1,478544225591751,NR3C2,knockdown,-0.038467
832,NE_1,478544225591751,PBX1,activate,-0.000593
833,NE_1,478544225591751,PBX1,knockdown,-0.000569
834,NE_1,478544225591751,PKNOX2,activate,0.014932
835,NE_1,478544225591751,PKNOX2,knockdown,0.021284
836,NE_1,478544225591751,PPARG,activate,-0.09215
837,NE_1,478544225591751,PPARG,knockdown,-0.079375
838,NE_1,478544225591751,PRDM16,activate,-0.126209
839,NE_1,478544225591751,PRDM16,knockdown,-0.04316
840,NE_1,478544225591751,PROX1,activate,-0.034224
841,NE_1,478544225591751,PROX1,knockdown,-0.147445
842,NE_1,478544225591751,RARB,activate,-0.030148
843,NE_1,478544225591751,RARB,knockdown,-0.031167
844,NE_1,478544225591751,REST,activate,-0.051906
845,NE_1,478544225591751,REST,knockdown,-0.030432
846,NE_1,478544225591751,RORA,activate,0.011827
847,NE_1,478544225591751,RORA,knockdown,-0.170601
848,NE_1,478544225591751,RORB,activate,-0.055082
849,NE_1,478544225591751,RORB,knockdown,-0.355873
850,NE_1,478544225591751,RUNX1,activate,-0.003958
851,NE_1,478544225591751,RUNX1,knockdown,-0.060414
852,NE_1,478544225591751,SIX1,activate,-0.039368
853,NE_1,478544225591751,SIX1,knockdown,-0.050578
854,NE_1,478544225591751,SIX4,activate,-0.062927
855,NE_1,478544225591751,SIX4,knockdown,-0.007371
856,NE_1,478544225591751,SMAD3,activate,0.014221
857,NE_1,478544225591751,SMAD3,knockdown,-0.023393
858,NE_1,478544225591751,SOX9,activate,-0.104214
859,NE_1,478544225591751,SOX9,knockdown,-0.094449
860,NE_1,478544225591751,SP100,activate,-0.072217
861,NE_1,478544225591751,SP100,knockdown,-0.029152
862,NE_1,478544225591751,STAT1,activate,0.156286
863,NE_1,478544225591751,STAT1,knockdown,-0.02318
864,NE_1,478544225591751,TBX15,activate,-0.046431
865,NE_1,478544225591751,TBX15,knockdown,-0.145833
866,NE_1,478544225591751,TCF12,activate,-0.023417
867,NE_1,478544225591751,TCF12,knockdown,0.039628
868,NE_1,478544225591751,TCF4,activate,-0.070701
869,NE_1,478544225591751,TCF4,knockdown,-0.227887
870,NE_1,478544225591751,TCF7L2,activate,-0.285552
871,NE_1,478544225591751,TCF7L2,knockdown,-0.02773
872,NE_1,478544225591751,TEAD1,activate,0.050602
873,NE_1,478544225591751,TEAD1,knockdown,-0.004005
874,NE_1,478544225591751,ZBTB18,activate,-0.049559
875,NE_1,478544225591751,ZBTB18,knockdown,-0.076057
876,NE_1,478544225591751,ZBTB20,activate,-0.059443
877,NE_1,478544225591751,ZBTB20,knockdown,-0.049891
878,NE_1,478544225591751,ZBTB7A,activate,-0.038965
879,NE_1,478544225591751,ZBTB7A,knockdown,-0.001706
880,NE_1,478544225591751,ZEB1,activate,0.007347
881,NE_1,478544225591751,ZEB1,knockdown,-0.152896
882,NE_1,478544225591757,ASCL1,activate,-0.046343
883,NE_1,478544225591757,ASCL1,knockdown,-0.203248
884,NE_1,478544225591757,CREB1,activate,-0.023783
885,NE_1,478544225591757,CREB1,knockdown,-0.035755
886,NE_1,478544225591757,CUX1,activate,-0.040137
887,NE_1,478544225591757,CUX1,knockdown,-0.052963
888,NE_1,478544225591757,CUX2,activate,-0.063943
889,NE_1,478544225591757,CUX2,knockdown,-0.0764
890,NE_1,478544225591757,EGR1,activate,-0.030564
891,NE_1,478544225591757,EGR1,knockdown,-0.344767
892,NE_1,478544225591757,EHF,activate,-0.130885
893,NE_1,478544225591757,EHF,knockdown,-0.082674
894,NE_1,478544225591757,ESR1,activate,-0.157159
895,NE_1,478544225591757,ESR1,knockdown,-0.119144
896,NE_1,478544225591757,ETS1,activate,-0.022029
897,NE_1,478544225591757,ETS1,knockdown,-0.068833
898,NE_1,478544225591757,FOS,activate,0.021799
899,NE_1,478544225591757,FOS,knockdown,-0.279786
900,NE_1,478544225591757,FOXO3,activate,-0.268137
901,NE_1,478544225591757,FOXO3,knockdown,-0.05008
902,NE_1,478544225591757,GRHL2,activate,-0.043482
903,NE_1,478544225591757,GRHL2,knockdown,-0.053286
904,NE_1,478544225591757,HSF2,activate,-0.036516
905,NE_1,478544225591757,HSF2,knockdown,0.009412
906,NE_1,478544225591757,JUN,activate,-0.079675
907,NE_1,478544225591757,JUN,knockdown,-0.063182
